	Precision0	Recall0	Precision1	Recall1	Precision2	Recall2	Precision3	Recall3	Precision4	Recall4
69	0.7633333333333333	0.8875968992248062	0.5756207674943566	0.9922178988326849	0.684931506849315	0.9727626459143968	0.6811989100817438	0.9727626459143968	0.6888888888888889	0.9649805447470816
70	0.7625418060200669	0.8837209302325582	0.5769230769230769	0.9922178988326849	0.6868131868131868	0.9727626459143968	0.684931506849315	0.9727626459143968	0.6908077994428969	0.9649805447470816
71	0.7713310580204779	0.875968992248062	0.5782312925170068	0.9922178988326849	0.6887052341597796	0.9727626459143968	0.6868131868131868	0.9727626459143968	0.6927374301675978	0.9649805447470816
72	0.773972602739726	0.875968992248062	0.5795454545454546	0.9922178988326849	0.6897506925207756	0.9688715953307392	0.6887052341597796	0.9727626459143968	0.6946778711484594	0.9649805447470816
73	0.7750865051903114	0.8682170542635659	0.5808656036446469	0.9922178988326849	0.6935933147632312	0.9688715953307392	0.6878453038674033	0.9688715953307392	0.6985915492957746	0.9649805447470816
74	0.7762237762237763	0.8604651162790697	0.5821917808219178	0.9922178988326849	0.6955307262569832	0.9688715953307392	0.6897506925207756	0.9688715953307392	0.7005649717514124	0.9649805447470816
75	0.7789473684210526	0.8604651162790697	0.5835240274599542	0.9922178988326849	0.6974789915966386	0.9688715953307392	0.6946778711484594	0.9649805447470816	0.7025495750708215	0.9649805447470816
76	0.7816901408450704	0.8604651162790697	0.5848623853211009	0.9922178988326849	0.7014084507042253	0.9688715953307392	0.6966292134831461	0.9649805447470816	0.7045454545454546	0.9649805447470816
77	0.784452296819788	0.8604651162790697	0.5862068965517241	0.9922178988326849	0.7033898305084746	0.9688715953307392	0.6957746478873239	0.9610894941634242	0.7065527065527065	0.9649805447470816
78	0.7836879432624113	0.8565891472868217	0.5875576036866359	0.9922178988326849	0.7053824362606232	0.9688715953307392	0.7017045454545454	0.9610894941634242	0.7085714285714285	0.9649805447470816
79	0.7829181494661922	0.8527131782945736	0.5866050808314087	0.9883268482490272	0.7065527065527065	0.9649805447470816	0.7037037037037037	0.9610894941634242	0.7106017191977078	0.9649805447470816
80	0.7841726618705036	0.8449612403100775	0.5879629629629629	0.9883268482490272	0.7085714285714285	0.9649805447470816	0.7057142857142857	0.9610894941634242	0.7146974063400576	0.9649805447470816
